Date,Open,High,Low,Close,Adj Close,Volume
2003-12-23,251.971527,258.117157,245.825882,251.971527,128.319122,263239171
2003-12-24,251.971527,251.971527,251.971527,251.971527,128.319122,0
2003-12-25,251.971527,251.971527,251.971527,251.971527,128.319122,0
2003-12-26,251.971527,251.971527,251.971527,251.971527,128.319122,0
2003-12-29,251.971527,251.971527,245.825882,251.971527,128.319122,50008974
2003-12-30,251.971527,251.971527,239.680222,245.825882,125.189438,104039087
2003-12-31,245.825882,245.825882,245.825882,245.825882,125.189438,0
2004-01-01,245.825882,245.825882,245.825882,245.825882,125.189438,0
2004-01-02,245.825882,251.971527,239.680222,245.825882,125.189438,121057231
2004-01-05,251.971527,264.262817,245.825882,258.117157,131.448868,327654684
2004-01-06,258.117157,258.117157,251.971527,251.971527,128.319122,182570283
2004-01-07,251.971527,251.971527,245.825882,251.971527,128.319122,21484719
2004-01-08,251.971527,276.554108,251.971527,276.554108,140.838089,623148393
2004-01-09,276.554108,307.282349,276.554108,307.282349,156.486786,473540465
2004-01-12,301.136688,307.282349,288.845398,301.136688,153.357025,119057848
2004-01-13,294.991058,301.136688,288.845398,294.991058,150.227310,71800821
2004-01-14,294.991058,307.282349,282.699768,307.282349,156.486786,211470821
2004-01-15,307.282349,331.864929,307.282349,331.864929,169.005707,415527858
2004-01-16,325.719299,344.156219,325.719299,331.864929,169.005707,277918260
2004-01-19,331.864929,338.010590,319.573639,325.719299,165.875946,96568352
2004-01-20,331.864929,331.864929,325.719299,331.864929,169.005707,64128724
2004-01-21,331.864929,331.864929,319.573639,325.719299,165.875946,97503974
2004-01-22,325.719299,325.719299,325.719299,325.719299,165.875946,0
2004-01-23,325.719299,350.301880,325.719299,350.301880,178.394913,192186846
2004-01-26,350.301880,368.738800,344.156219,368.738800,187.784073,187313478
2004-01-27,368.738800,368.738800,319.573639,325.719299,165.875946,833325615
2004-01-28,325.719299,338.010590,319.573639,325.719299,165.875946,193216030
2004-01-29,325.719299,325.719299,313.427979,325.719299,165.875946,335300339
2004-01-30,325.719299,325.719299,307.282349,319.573639,162.746231,292035976
2004-02-02,319.573639,319.573639,319.573639,319.573639,162.746231,0
2004-02-03,307.282349,319.573639,301.136688,319.573639,162.746231,264593788
2004-02-04,319.573639,325.719299,313.427979,325.719299,165.875946,86404654
2004-02-05,319.573639,325.719299,319.573639,319.573639,162.746231,15885227
2004-02-06,325.719299,356.447510,325.719299,350.301880,178.394913,489090089
2004-02-09,350.301880,356.447510,338.010590,344.156219,175.265167,107488684
2004-02-10,344.156219,350.301880,338.010590,344.156219,175.265167,66414895
2004-02-11,344.156219,344.156219,338.010590,344.156219,175.265167,61525256
2004-02-12,344.156219,344.156219,338.010590,344.156219,175.265167,259637027
2004-02-13,338.010590,344.156219,331.864929,344.156219,175.265167,118008325
2004-02-16,338.010590,344.156219,338.010590,344.156219,175.265167,61443897
2004-02-17,338.010590,350.301880,338.010590,350.301880,178.394913,124407163
2004-02-18,350.301880,356.447510,344.156219,356.447510,181.524628,139149305
2004-02-19,356.447510,387.175751,356.447510,381.030121,194.043579,442575458
2004-02-20,381.030121,381.030121,374.884460,381.030121,194.043579,296897141
2004-02-23,381.030121,381.030121,381.030121,381.030121,194.043579,0
2004-02-24,374.884460,374.884460,356.447510,368.738800,187.784073,185232737
2004-02-25,362.593170,368.738800,356.447510,368.738800,187.784073,199258925
2004-02-26,368.738800,374.884460,362.593170,368.738800,187.784073,181929586
2004-02-27,368.738800,368.738800,344.156219,344.156219,175.265167,227408931
2004-03-01,350.301880,350.301880,331.864929,344.156219,175.265167,70362812
2004-03-02,344.156219,368.738800,344.156219,368.738800,187.784073,310933499
2004-03-03,368.738800,381.030121,362.593170,374.884460,190.913864,241152399
2004-03-04,374.884460,374.884460,362.593170,374.884460,190.913864,86787039
2004-03-05,368.738800,368.738800,362.593170,368.738800,187.784073,60764555
2004-03-08,362.593170,362.593170,356.447510,362.593170,184.654388,45965462
2004-03-09,362.593170,362.593170,350.301880,362.593170,184.654388,204504508
2004-03-10,362.593170,368.738800,356.447510,368.738800,187.784073,184307285
2004-03-11,368.738800,368.738800,368.738800,368.738800,187.784073,0
2004-03-12,356.447510,356.447510,344.156219,344.156219,175.265167,262401179
2004-03-15,350.301880,350.301880,338.010590,338.010590,172.135452,186619897
2004-03-16,338.010590,338.010590,319.573639,338.010590,172.135452,280340706
2004-03-17,338.010590,344.156219,331.864929,344.156219,175.265167,169420732
2004-03-18,344.156219,344.156219,338.010590,344.156219,175.265167,88058264
2004-03-19,338.010590,344.156219,338.010590,344.156219,175.265167,32584039
2004-03-22,344.156219,344.156219,344.156219,344.156219,175.265167,0
2004-03-23,331.864929,344.156219,331.864929,338.010590,172.135452,225257002
2004-03-24,331.864929,338.010590,331.864929,338.010590,172.135452,56015258
2004-03-25,338.010590,338.010590,325.719299,331.864929,169.005707,76853178
2004-03-26,331.864929,331.864929,313.427979,325.719299,165.875946,266105020
2004-03-29,325.719299,325.719299,307.282349,319.573639,162.746231,246851555
2004-03-30,319.573639,338.010590,313.427979,331.864929,169.005707,270260401
2004-03-31,331.864929,344.156219,325.719299,344.156219,175.265167,201349836
2004-04-01,338.010590,338.010590,325.719299,338.010590,172.135452,233862686
2004-04-02,338.010590,344.156219,338.010590,344.156219,175.265167,271462471
2004-04-05,344.156219,344.156219,344.156219,344.156219,175.265167,0
2004-04-06,350.301880,362.593170,344.156219,362.593170,184.654388,408492390
2004-04-07,362.593170,362.593170,350.301880,356.447510,181.524628,185639529
2004-04-08,350.301880,362.593170,350.301880,356.447510,181.524628,86738224
2004-04-09,356.447510,356.447510,356.447510,356.447510,181.524628,0
2004-04-12,350.301880,350.301880,344.156219,350.301880,178.394913,15431654
2004-04-13,350.301880,350.301880,344.156219,350.301880,178.394913,34593591
2004-04-14,344.156219,356.447510,344.156219,356.447510,181.524628,86669069
2004-04-15,356.447510,356.447510,338.010590,350.301880,178.394913,234485078
2004-04-16,344.156219,350.301880,344.156219,350.301880,178.394913,147360402
2004-04-19,350.301880,368.738800,350.301880,356.447510,181.524628,262209987
2004-04-20,356.447510,368.738800,356.447510,368.738800,187.784073,391516960
2004-04-21,368.738800,381.030121,368.738800,381.030121,194.043579,671090864
2004-04-22,381.030121,381.030121,362.593170,374.884460,190.913864,174442579
2004-04-23,374.884460,381.030121,368.738800,381.030121,194.043579,200092848
2004-04-26,374.884460,381.030121,368.738800,374.884460,190.913864,261982183
2004-04-27,374.884460,381.030121,374.884460,381.030121,194.043579,96661915
2004-04-28,374.884460,374.884460,368.738800,374.884460,190.913864,270937709
2004-04-29,368.738800,368.738800,362.593170,368.738800,187.784073,145889848
2004-04-30,362.593170,362.593170,350.301880,356.447510,181.524628,158138356
2004-05-03,356.447510,356.447510,356.447510,356.447510,181.524628,0
2004-05-04,356.447510,356.447510,344.156219,356.447510,181.524628,139633387
2004-05-05,350.301880,350.301880,325.719299,338.010590,172.135452,197916511
2004-05-06,338.010590,338.010590,319.573639,325.719299,165.875946,252530371
2004-05-07,325.719299,331.864929,319.573639,331.864929,169.005707,183491667
2004-05-10,319.573639,319.573639,294.991058,294.991058,150.227310,289513866
2004-05-11,294.991058,313.427979,294.991058,313.427979,159.616470,202639366
2004-05-12,313.427979,331.864929,313.427979,331.864929,169.005707,327650616
2004-05-13,325.719299,338.010590,319.573639,338.010590,172.135452,211714896
2004-05-14,338.010590,338.010590,307.282349,319.573639,162.746231,332119226
2004-05-17,294.991058,307.282349,276.554108,288.845398,147.097534,332168041
2004-05-18,288.845398,301.136688,276.554108,282.699768,143.967834,205145205
2004-05-19,288.845398,294.991058,288.845398,294.991058,150.227310,148058050
2004-05-20,294.991058,294.991058,294.991058,294.991058,150.227310,0
2004-05-21,294.991058,313.427979,294.991058,307.282349,156.486786,205090288
2004-05-24,307.282349,307.282349,301.136688,307.282349,156.486786,82513689
2004-05-25,301.136688,301.136688,288.845398,294.991058,150.227310,208204281
2004-05-26,294.991058,307.282349,294.991058,301.136688,153.357025,149060792
2004-05-27,301.136688,307.282349,301.136688,307.282349,156.486786,60750317
2004-05-28,307.282349,313.427979,301.136688,313.427979,159.616470,156055581
2004-05-31,307.282349,307.282349,301.136688,307.282349,156.486786,52207685
2004-06-01,307.282349,313.427979,307.282349,313.427979,159.616470,81057373
2004-06-02,307.282349,307.282349,288.845398,294.991058,150.227310,205509284
2004-06-03,294.991058,294.991058,294.991058,294.991058,150.227310,0
2004-06-04,288.845398,288.845398,270.408478,276.554108,140.838089,601083995
2004-06-07,276.554108,282.699768,270.408478,276.554108,140.838089,485886602
2004-06-08,276.554108,282.699768,276.554108,282.699768,143.967834,246936981
2004-06-09,282.699768,294.991058,282.699768,294.991058,150.227310,274940543
2004-06-10,288.845398,301.136688,288.845398,294.991058,150.227310,225964820
2004-06-11,294.991058,301.136688,288.845398,294.991058,150.227310,150484564
2004-06-14,282.699768,282.699768,270.408478,276.554108,148.903671,48613677
2004-06-15,276.554108,282.699768,270.408478,282.699768,152.212677,237767890
2004-06-16,282.699768,282.699768,276.554108,282.699768,152.212677,59151624
2004-06-17,276.554108,276.554108,270.408478,276.554108,148.903671,59188236
2004-06-18,270.408478,270.408478,258.117157,264.262817,142.285751,137491628
2004-06-21,264.262817,270.408478,258.117157,270.408478,145.594757,44913904
2004-06-22,270.408478,270.408478,264.262817,270.408478,145.594757,59936733
2004-06-23,270.408478,276.554108,264.262817,270.408478,145.594757,78266780
2004-06-24,270.408478,276.554108,264.262817,276.554108,148.903671,79196300
2004-06-25,276.554108,282.699768,270.408478,282.699768,152.212677,80174635
2004-06-28,282.699768,288.845398,276.554108,288.845398,155.521606,161006239
2004-06-29,282.699768,288.845398,276.554108,288.845398,155.521606,14225516
2004-06-30,288.845398,288.845398,282.699768,288.845398,155.521606,94514053
2004-07-01,288.845398,294.991058,282.699768,294.991058,158.830643,104490627
2004-07-02,288.845398,301.136688,288.845398,294.991058,158.830643,216567924
2004-07-05,294.991058,294.991058,294.991058,294.991058,158.830643,0
2004-07-06,301.136688,319.573639,301.136688,319.573639,172.066483,316295017
2004-07-07,313.427979,319.573639,307.282349,313.427979,168.757507,89709839
2004-07-08,307.282349,313.427979,301.136688,307.282349,165.448563,82879802
2004-07-09,301.136688,307.282349,301.136688,307.282349,165.448563,136871270
2004-07-12,307.282349,313.427979,301.136688,307.282349,165.448563,86252107
2004-07-13,301.136688,307.282349,301.136688,307.282349,165.448563,33969165
2004-07-14,301.136688,307.282349,288.845398,294.991058,158.830643,104214008
2004-07-15,294.991058,301.136688,288.845398,294.991058,158.830643,70102465
2004-07-16,294.991058,301.136688,288.845398,301.136688,162.139603,71066562
2004-07-19,301.136688,301.136688,288.845398,294.991058,158.830643,64767388
2004-07-20,294.991058,301.136688,294.991058,301.136688,162.139603,69496345
2004-07-21,301.136688,307.282349,294.991058,307.282349,165.448563,93360797
2004-07-22,301.136688,307.282349,301.136688,307.282349,165.448563,47541781
2004-07-23,301.136688,307.282349,301.136688,307.282349,165.448563,24238701
2004-07-26,307.282349,307.282349,294.991058,307.282349,165.448563,122019294
2004-07-27,307.282349,307.282349,301.136688,307.282349,165.448563,32748789
2004-07-28,307.282349,307.282349,301.136688,307.282349,165.448563,45979699
2004-07-29,307.282349,307.282349,301.136688,307.282349,165.448563,43331483
2004-07-30,307.282349,307.282349,301.136688,307.282349,165.448563,43392502
2004-08-02,301.136688,307.282349,301.136688,307.282349,165.448563,7674131
2004-08-03,307.282349,313.427979,301.136688,313.427979,168.757507,135986497
2004-08-04,307.282349,313.427979,307.282349,313.427979,168.757507,67934264
2004-08-05,307.282349,313.427979,307.282349,307.282349,165.448563,121714200
2004-08-06,307.282349,307.282349,301.136688,307.282349,165.448563,1234613
2004-08-09,301.136688,307.282349,294.991058,301.136688,162.139603,50964935
2004-08-10,301.136688,307.282349,301.136688,307.282349,165.448563,20260275
2004-08-11,301.136688,307.282349,294.991058,307.282349,165.448563,200259633
2004-08-12,307.282349,307.282349,301.136688,307.282349,165.448563,115634693
2004-08-13,301.136688,301.136688,294.991058,301.136688,162.139603,50108638
2004-08-16,294.991058,301.136688,294.991058,301.136688,162.139603,15437756
2004-08-17,301.136688,301.136688,301.136688,301.136688,162.139603,0
2004-08-18,301.136688,301.136688,294.991058,301.136688,162.139603,18482594
2004-08-19,294.991058,301.136688,294.991058,301.136688,162.139603,42680616
2004-08-20,301.136688,301.136688,294.991058,301.136688,162.139603,14306874
2004-08-23,294.991058,301.136688,294.991058,294.991058,158.830643,62957163
2004-08-24,294.991058,294.991058,282.699768,288.845398,155.521606,198288726
2004-08-25,288.845398,288.845398,282.699768,288.845398,155.521606,38478455
2004-08-26,288.845398,301.136688,288.845398,301.136688,162.139603,133840669
2004-08-27,294.991058,307.282349,294.991058,307.282349,165.448563,329560504
2004-08-30,301.136688,313.427979,301.136688,313.427979,168.757507,59662148
2004-08-31,313.427979,319.573639,307.282349,307.282349,165.448563,212369831
2004-09-01,307.282349,319.573639,307.282349,319.573639,172.066483,208847012
2004-09-02,319.573639,331.864929,313.427979,325.719299,175.375488,368323714
2004-09-03,331.864929,338.010590,325.719299,331.864929,178.684448,146603768
2004-09-06,331.864929,344.156219,331.864929,338.010590,181.993423,216602502
2004-09-07,344.156219,344.156219,338.010590,344.156219,185.302368,110380975
2004-09-08,344.156219,344.156219,331.864929,344.156219,185.302368,99293859
2004-09-09,344.156219,350.301880,319.573639,344.156219,185.302368,610680218
2004-09-10,344.156219,350.301880,338.010590,350.301880,188.611359,225332258
2004-09-13,350.301880,350.301880,350.301880,350.301880,188.611359,0
2004-09-14,350.301880,362.593170,344.156219,350.301880,188.611359,233569796
2004-09-15,350.301880,362.593170,344.156219,356.447510,191.920303,287241933
2004-09-16,356.447510,356.447510,344.156219,356.447510,191.920303,77103355
2004-09-17,356.447510,356.447510,344.156219,356.447510,191.920303,208202247
2004-09-20,356.447510,356.447510,356.447510,356.447510,191.920303,0
2004-09-21,356.447510,362.593170,350.301880,362.593170,195.229279,359976342
2004-09-22,362.593170,362.593170,350.301880,356.447510,191.920303,115034675
2004-09-23,356.447510,362.593170,356.447510,362.593170,195.229279,110159273
2004-09-24,356.447510,362.593170,356.447510,362.593170,195.229279,84663585
2004-09-27,362.593170,362.593170,350.301880,356.447510,191.920303,69431258
2004-09-28,350.301880,356.447510,344.156219,344.156219,185.302368,72455757
2004-09-29,344.156219,350.301880,344.156219,350.301880,188.611359,58787545
2004-09-30,350.301880,356.447510,344.156219,356.447510,191.920303,61309656
2004-10-01,350.301880,362.593170,350.301880,356.447510,191.920303,40400547
2004-10-04,356.447510,381.030121,356.447510,374.884460,201.847214,430286271
2004-10-05,374.884460,387.175751,368.738800,387.175751,208.465225,197178184
2004-10-06,387.175751,387.175751,374.884460,381.030121,205.156219,61441863
2004-10-07,374.884460,381.030121,368.738800,381.030121,205.156219,109699598
2004-10-08,374.884460,387.175751,374.884460,387.175751,208.465225,113480730
2004-10-11,381.030121,387.175751,374.884460,381.030121,205.156219,66054884
2004-10-12,374.884460,381.030121,362.593170,362.593170,195.229279,101671558
2004-10-13,368.738800,387.175751,368.738800,387.175751,208.465225,175557189
2004-10-14,387.175751,387.175751,374.884460,381.030121,205.156219,83823559
2004-10-15,374.884460,374.884460,368.738800,374.884460,201.847214,130061572
2004-10-18,374.884460,374.884460,362.593170,368.738800,198.538208,101722407
2004-10-19,368.738800,374.884460,362.593170,362.593170,195.229279,158970245
2004-10-20,362.593170,362.593170,350.301880,356.447510,191.920303,164093790
2004-10-21,356.447510,356.447510,350.301880,356.447510,191.920303,156663735
2004-10-22,356.447510,368.738800,350.301880,368.738800,198.538208,137058394
2004-10-25,356.447510,368.738800,356.447510,368.738800,198.538208,82822851
2004-10-26,362.593170,362.593170,356.447510,362.593170,195.229279,34524437
2004-10-27,362.593170,374.884460,362.593170,374.884460,201.847214,96342583
2004-10-28,374.884460,387.175751,374.884460,387.175751,208.465225,325368513
2004-10-29,387.175751,393.321411,381.030121,387.175751,208.465225,120682982
2004-11-01,387.175751,399.467041,387.175751,399.467041,215.083160,259557703
2004-11-02,399.467041,411.758331,393.321411,411.758331,221.701035,190728497
2004-11-03,411.758331,424.049652,405.612701,417.903992,225.010010,225694303
2004-11-04,417.903992,424.049652,405.612701,417.903992,225.010010,150136757
2004-11-05,411.758331,417.903992,405.612701,411.758331,221.701035,43652849
2004-11-08,405.612701,405.612701,393.321411,399.467041,215.083160,138683528
2004-11-09,399.467041,411.758331,393.321411,405.612701,218.392075,118077479
2004-11-10,405.612701,417.903992,405.612701,417.903992,225.010010,74770403
2004-11-11,417.903992,424.049652,411.758331,411.758331,221.701035,58783477
2004-11-12,411.758331,424.049652,411.758331,417.903992,225.010010,103516360
2004-11-15,417.903992,417.903992,417.903992,417.903992,225.010010,0
2004-11-16,417.903992,417.903992,417.903992,417.903992,225.010010,0
2004-11-17,417.903992,417.903992,417.903992,417.903992,225.010010,0
2004-11-18,417.903992,417.903992,417.903992,417.903992,225.010010,0
2004-11-19,417.903992,417.903992,417.903992,417.903992,225.010010,0
2004-11-22,424.049652,442.486572,417.903992,436.340942,234.936966,185763600
2004-11-23,436.340942,479.360474,436.340942,460.923523,248.172882,352546286
2004-11-24,460.923523,460.923523,442.486572,448.632233,241.554901,282333987
2004-11-25,448.632233,448.632233,436.340942,442.486572,238.245926,362913380
2004-11-26,442.486572,454.777863,436.340942,448.632233,241.554901,209904672
2004-11-29,448.632233,448.632233,442.486572,442.486572,238.245926,190917655
2004-11-30,448.632233,454.777863,448.632233,448.632233,241.554901,189591513
2004-12-01,454.777863,467.069153,448.632233,467.069153,251.481827,231755504
2004-12-02,467.069153,491.651764,467.069153,485.506104,261.408691,325706150
2004-12-03,485.506104,485.506104,467.069153,467.069153,251.481827,235333239
2004-12-06,467.069153,473.214813,460.923523,473.214813,254.790787,162987316
2004-12-07,473.214813,485.506104,473.214813,479.360474,258.099670,138022491
2004-12-08,479.360474,485.506104,473.214813,479.360474,258.099670,150266930
2004-12-09,479.360474,479.360474,460.923523,467.069153,251.481827,184803571
2004-12-10,460.923523,467.069153,442.486572,454.777863,244.863846,323924401
2004-12-13,454.777863,454.777863,436.340942,442.486572,238.245926,131544329
2004-12-14,442.486572,448.632233,436.340942,436.340942,234.936966,71668614
2004-12-15,442.486572,448.632233,430.195282,442.486572,238.245926,156149143
2004-12-16,442.486572,448.632233,442.486572,448.632233,241.554901,102066146
2004-12-17,442.486572,460.923523,436.340942,460.923523,256.609314,230945988
2004-12-20,454.777863,454.777863,442.486572,448.632233,249.766327,152685309
2004-12-21,454.777863,473.214813,442.486572,473.214813,263.452240,235119674
2004-12-22,473.214813,479.360474,467.069153,473.214813,263.452240,235046451
2004-12-23,473.214813,473.214813,467.069153,473.214813,263.452240,39743578
2004-12-24,473.214813,473.214813,473.214813,473.214813,263.452240,0
2004-12-27,473.214813,479.360474,467.069153,479.360474,266.873627,52132428
2004-12-28,479.360474,479.360474,473.214813,479.360474,266.873627,30560249
2004-12-29,479.360474,485.506104,467.069153,479.360474,266.873627,206530332
2004-12-30,479.360474,479.360474,467.069153,473.214813,263.452240,74213098
2004-12-31,473.214813,473.214813,473.214813,473.214813,263.452240,0
2005-01-03,474.443939,474.443939,454.777863,462.152649,257.293579,95398825
2005-01-04,462.152649,491.651764,462.152649,491.651764,273.716644,380722734
2005-01-05,491.651764,503.943054,485.506104,491.651764,273.716644,242069715
2005-01-06,485.506104,503.943054,485.506104,503.943054,280.559509,158726170
